tick,node,drive,phase_tick,coherence,energy,phase,pathway
22,16,0,23,0,0,free,free_pool
22,17,0,23,0,0,free,free_pool
22,18,0,23,0,0,free,free_pool
22,19,0,23,0,0,free,free_pool
22,20,0,23,0,0,free,free_pool
22,21,0,23,0,0,free,free_pool
22,22,0,23,0,0,free,free_pool
22,23,0,23,0,0,free,free_pool
22,24,0,23,0,0,free,free_pool
22,25,0,23,0,0,free,free_pool
22,26,0,23,0,0,free,free_pool
22,27,0,23,0,0,free,free_pool
22,28,0,23,0,0,free,free_pool
22,29,0,23,0,0,free,free_pool
22,30,0,23,0,0,free,free_pool
22,31,0,23,0,0,free,free_pool
23,0,0,24,0,0,free,free_pool
23,1,0,24,0,0,free,free_pool
23,2,0,24,0,0,free,free_pool
23,3,0,24,0,0,free,free_pool
23,4,0,24,0,0,free,free_pool
23,5,0,24,0,0,free,free_pool
23,6,1,24,3,1,formation,depression_consumption
23,7,0,24,1,1,formation,depression_consumption
23,8,0,24,0,1,free,free_pool
23,9,0,24,0,0,free,free_pool
23,10,0,24,0,0,free,free_pool
23,11,0,24,0,0,free,free_pool
23,12,0,24,0,0,free,free_pool
23,13,0,24,0,0,free,free_pool
23,14,0,24,0,0,free,free_pool
23,15,0,24,0,0,free,free_pool
23,16,0,24,0,0,free,free_pool
23,17,0,24,0,0,free,free_pool
23,18,0,24,0,0,free,free_pool
23,19,0,24,0,0,free,free_pool
23,20,0,24,0,0,free,free_pool
23,21,0,24,0,0,free,free_pool
23,22,0,24,0,0,free,free_pool
23,23,0,24,0,0,free,free_pool
23,24,0,24,0,0,free,free_pool
23,25,0,24,0,0,free,free_pool
23,26,0,24,0,0,free,free_pool
23,27,0,24,0,0,free,free_pool
23,28,0,24,0,0,free,free_pool
23,29,0,24,0,0,free,free_pool
23,30,0,24,0,0,free,free_pool
23,31,0,24,0,0,free,free_pool
24,0,0,25,0,0,free,free_pool
24,1,0,25,0,0,free,free_pool
24,2,0,25,0,0,free,free_pool
24,3,0,25,0,0,free,free_pool
24,4,0,25,0,0,free,free_pool
24,5,1,25,0,1,free,free_pool
24,6,0,25,1,1,formation,depression_consumption
24,7,0,25,0,1,free,free_pool
24,8,0,25,0,0,free,free_pool
24,9,0,25,0,0,free,free_pool
24,10,0,25,0,0,free,free_pool
24,11,0,25,0,0,free,free_pool
24,12,0,25,0,0,free,free_pool
24,13,0,25,0,0,free,free_pool
24,14,0,25,0,0,free,free_pool
24,15,0,25,0,0,free,free_pool
24,16,0,25,0,0,free,free_pool
24,17,0,25,0,0,free,free_pool
24,18,0,25,0,0,free,free_pool
24,19,0,25,0,0,free,free_pool
24,20,0,25,0,0,free,free_pool
24,21,0,25,0,0,free,free_pool
24,22,0,25,0,0,free,free_pool
24,23,0,25,0,0,free,free_pool
24,24,0,25,0,0,free,free_pool
24,25,0,25,0,0,free,free_pool
24,26,0,25,0,0,free,free_pool
24,27,0,25,0,0,free,free_pool
24,28,0,25,0,0,free,free_pool
24,29,0,25,0,0,free,free_pool
24,30,0,25,0,0,free,free_pool
24,31,0,25,0,0,free,free_pool
25,0,0,26,0,0,free,free_pool
25,1,0,26,0,0,free,free_pool
25,2,0,26,0,0,free,free_pool
25,3,0,26,0,0,free,free_pool
25,4,1,26,0,1,free,free_pool
25,5,0,26,0,0,free,free_pool
25,6,0,26,0,1,free,free_pool
25,7,0,26,0,0,free,free_pool
25,8,0,26,0,0,free,free_pool
25,9,0,26,0,0,free,free_pool
25,10,0,26,0,0,free,free_pool
25,11,0,26,0,0,free,free_pool
25,12,0,26,0,0,free,free_pool
25,13,0,26,0,0,free,free_pool
25,14,0,26,0,0,free,free_pool
25,15,0,26,0,0,free,free_pool
25,16,0,26,0,0,free,free_pool
25,17,0,26,0,0,free,free_pool
25,18,0,26,0,0,free,free_pool
25,19,0,26,0,0,free,free_pool
25,20,0,26,0,0,free,free_pool
25,21,0,26,0,0,free,free_pool
25,22,0,26,0,0,free,free_pool
25,23,0,26,0,0,free,free_pool
25,24,0,26,0,0,free,free_pool
25,25,0,26,0,0,free,free_pool
25,26,0,26,0,0,free,free_pool
25,27,0,26,0,0,free,free_pool
25,28,0,26,0,0,free,free_pool
25,29,0,26,0,0,free,free_pool
25,30,0,26,0,0,free,free_pool
25,31,0,26,0,0,free,free_pool
26,0,0,27,0,0,free,free_pool
26,1,0,27,0,0,free,free_pool
26,2,0,27,0,0,free,free_pool
26,3,1,27,0,1,free,free_pool
26,4,0,27,0,0,free,free_pool
26,5,0,27,0,0,free,free_pool
26,6,0,27,0,0,free,free_pool
26,7,0,27,0,0,free,free_pool
26,8,0,27,0,0,free,free_pool
26,9,0,27,0,0,free,free_pool
26,10,0,27,0,0,free,free_pool
26,11,0,27,0,0,free,free_pool
26,12,0,27,0,0,free,free_pool
26,13,0,27,0,0,free,free_pool
26,14,0,27,0,0,free,free_pool
26,15,0,27,0,0,free,free_pool
26,16,0,27,0,0,free,free_pool
26,17,0,27,0,0,free,free_pool
26,18,0,27,0,0,free,free_pool
26,19,0,27,0,0,free,free_pool
26,20,0,27,0,0,free,free_pool
26,21,0,27,0,0,free,free_pool
26,22,0,27,0,0,free,free_pool
26,23,0,27,0,0,free,free_pool
26,24,0,27,0,0,free,free_pool
26,25,0,27,0,0,free,free_pool
26,26,0,27,0,0,free,free_pool
26,27,0,27,0,0,free,free_pool
26,28,0,27,0,0,free,free_pool
26,29,0,27,0,0,free,free_pool
26,30,0,27,0,0,free,free_pool
26,31,0,27,0,0,free,free_pool
27,0,0,28,0,0,free,free_pool
27,1,0,28,0,0,free,free_pool
27,2,1,28,0,1,free,free_pool
27,3,0,28,0,0,free,free_pool
27,4,0,28,0,0,free,free_pool
27,5,0,28,0,0,free,free_pool
27,6,0,28,0,0,free,free_pool
27,7,0,28,0,0,free,free_pool
27,8,0,28,0,0,free,free_pool
27,9,0,28,0,0,free,free_pool
27,10,0,28,0,0,free,free_pool
27,11,0,28,0,0,free,free_pool
27,12,0,28,0,0,free,free_pool
27,13,0,28,0,0,free,free_pool
27,14,0,28,0,0,free,free_pool
27,15,0,28,0,0,free,free_pool
27,16,0,28,0,0,free,free_pool
27,17,0,28,0,0,free,free_pool
27,18,0,28,0,0,free,free_pool
27,19,0,28,0,0,free,free_pool
27,20,0,28,0,0,free,free_pool
27,21,0,28,0,0,free,free_pool
27,22,0,28,0,0,free,free_pool
27,23,0,28,0,0,free,free_pool
27,24,0,28,0,0,free,free_pool
27,25,0,28,0,0,free,free_pool
27,26,0,28,0,0,free,free_pool
27,27,0,28,0,0,free,free_pool
27,28,0,28,0,0,free,free_pool
27,29,0,28,0,0,free,free_pool
27,30,0,28,0,0,free,free_pool
27,31,1,28,0,1,free,free_pool
28,0,0,29,0,0,free,free_pool
28,1,1,29,0,1,free,free_pool
28,2,0,29,0,0,free,free_pool
28,3,0,29,0,0,free,free_pool
28,4,0,29,0,0,free,free_pool
28,5,0,29,0,0,free,free_pool
28,6,0,29,0,0,free,free_pool
28,7,0,29,0,0,free,free_pool
28,8,0,29,0,0,free,free_pool
28,9,0,29,0,0,free,free_pool
28,10,0,29,0,0,free,free_pool
28,11,0,29,0,0,free,free_pool
28,12,0,29,0,0,free,free_pool
28,13,0,29,0,0,free,free_pool
28,14,0,29,0,0,free,free_pool
28,15,0,29,0,0,free,free_pool
28,16,0,29,0,0,free,free_pool
28,17,0,29,0,0,free,free_pool
28,18,0,29,0,0,free,free_pool
28,19,0,29,0,0,free,free_pool
28,20,0,29,0,0,free,free_pool
28,21,0,29,0,0,free,free_pool
28,22,0,29,0,0,free,free_pool
28,23,0,29,0,0,free,free_pool
28,24,0,29,0,0,free,free_pool
28,25,0,29,0,0,free,free_pool
28,26,0,29,0,0,free,free_pool
28,27,0,29,0,0,free,free_pool
28,28,0,29,0,0,free,free_pool
28,29,0,29,0,0,free,free_pool
28,30,1,29,0,1,free,free_pool
28,31,0,29,0,0,free,free_pool
29,0,1,30,0,1,free,free_pool
29,1,0,30,0,0,free,free_pool
29,2,0,30,0,0,free,free_pool
29,3,0,30,0,0,free,free_pool
29,4,0,30,0,0,free,free_pool
29,5,0,30,0,0,free,free_pool
29,6,0,30,0,0,free,free_pool
29,7,0,30,0,0,free,free_pool
29,8,0,30,0,0,free,free_pool
29,9,0,30,0,0,free,free_pool
29,10,0,30,0,0,free,free_pool
29,11,0,30,0,0,free,free_pool
29,12,0,30,0,0,free,free_pool
29,13,0,30,0,0,free,free_pool
29,14,0,30,0,0,free,free_pool
29,15,0,30,0,0,free,free_pool
29,16,0,30,0,0,free,free_pool
29,17,0,30,0,0,free,free_pool
29,18,0,30,0,0,free,free_pool
29,19,0,30,0,0,free,free_pool
29,20,0,30,0,0,free,free_pool
29,21,0,30,0,0,free,free_pool
29,22,0,30,0,0,free,free_pool
29,23,0,30,0,0,free,free_pool
29,24,0,30,0,0,free,free_pool
29,25,0,30,0,0,free,free_pool
29,26,0,30,0,0,free,free_pool
29,27,0,30,0,0,free,free_pool
29,28,0,30,0,0,free,free_pool
29,29,1,30,0,1,free,free_pool
29,30,0,30,0,0,free,free_pool
29,31,0,30,0,0,free,free_pool
30,0,0,31,0,0,free,free_pool
30,1,0,31,0,0,free,free_pool
30,2,0,31,0,0,free,free_pool
30,3,0,31,0,0,free,free_pool
30,4,0,31,0,0,free,free_pool
30,5,0,31,0,0,free,free_pool
30,6,0,31,0,0,free,free_pool
30,7,0,31,0,0,free,free_pool
30,8,0,31,0,0,free,free_pool
30,9,0,31,0,0,free,free_pool
30,10,0,31,0,0,free,free_pool
30,11,0,31,0,0,free,free_pool
30,12,0,31,0,0,free,free_pool
30,13,0,31,0,0,free,free_pool
30,14,0,31,0,0,free,free_pool
30,15,0,31,0,0,free,free_pool
30,16,0,31,0,0,free,free_pool
30,17,0,31,0,0,free,free_pool
30,18,0,31,0,0,free,free_pool
30,19,0,31,0,0,free,free_pool
30,20,0,31,0,0,free,free_pool
30,21,0,31,0,0,free,free_pool
30,22,0,31,0,0,free,free_pool
30,23,0,31,0,0,free,free_pool
30,24,0,31,0,0,free,free_pool
30,25,0,31,0,0,free,free_pool
30,26,0,31,0,0,free,free_pool
30,27,0,31,0,0,free,free_pool
30,28,1,31,0,1,free,free_pool
30,29,0,31,0,0,free,free_pool
30,30,0,31,0,0,free,free_pool
30,31,0,31,0,0,free,free_pool
31,0,0,32,0,0,free,free_pool
31,1,0,32,0,0,free,free_pool
31,2,0,32,0,0,free,free_pool
31,3,0,32,0,0,free,free_pool
31,4,0,32,0,0,free,free_pool
31,5,0,32,0,0,free,free_pool
31,6,0,32,0,0,free,free_pool
31,7,0,32,0,0,free,free_pool
31,8,0,32,0,0,free,free_pool
31,9,0,32,0,0,free,free_pool
31,10,0,32,0,0,free,free_pool
31,11,0,32,0,0,free,free_pool
31,12,0,32,0,0,free,free_pool
31,13,0,32,0,0,free,free_pool
31,14,0,32,0,0,free,free_pool
31,15,0,32,0,0,free,free_pool
31,16,0,32,0,0,free,free_pool
31,17,0,32,0,0,free,free_pool
31,18,0,32,0,0,free,free_pool
31,19,0,32,0,0,free,free_pool
31,20,0,32,0,0,free,free_pool
31,21,0,32,0,0,free,free_pool
31,22,0,32,0,0,free,free_pool
31,23,0,32,0,0,free,free_pool
31,24,0,32,0,0,free,free_pool
31,25,0,32,0,0,free,free_pool
31,26,0,32,0,0,free,free_pool
31,27,1,32,0,1,free,free_pool
31,28,0,32,0,0,free,free_pool
31,29,0,32,0,0,free,free_pool
31,30,0,32,0,0,free,free_pool
31,31,0,32,0,0,free,free_pool
32,0,0,33,0,0,free,free_pool
32,1,0,33,0,0,free,free_pool
32,2,0,33,0,0,free,free_pool
32,3,0,33,0,0,free,free_pool
32,4,0,33,0,0,free,free_pool
32,5,0,33,0,0,free,free_pool
32,6,0,33,0,0,free,free_pool
32,7,0,33,0,0,free,free_pool
32,8,0,33,0,0,free,free_pool
32,9,0,33,0,0,free,free_pool
32,10,0,33,0,0,free,free_pool
32,11,0,33,0,0,free,free_pool
32,12,0,33,0,0,free,free_pool
32,13,0,33,0,0,free,free_pool
32,14,0,33,0,0,free,free_pool
32,15,0,33,0,0,free,free_pool
32,16,0,33,0,0,free,free_pool
32,17,0,33,0,0,free,free_pool
32,18,0,33,0,0,free,free_pool
32,19,0,33,0,0,free,free_pool
32,20,0,33,0,0,free,free_pool
32,21,0,33,0,0,free,free_pool
32,22,0,33,0,0,free,free_pool
32,23,0,33,0,0,free,free_pool
32,24,0,33,0,0,free,free_pool
32,25,0,33,0,0,free,free_pool
32,26,1,33,0,1,free,free_pool
32,27,0,33,0,0,free,free_pool
32,28,0,33,0,0,free,free_pool
32,29,0,33,0,0,free,free_pool
32,30,0,33,0,0,free,free_pool
32,31,0,33,0,0,free,free_pool
33,0,0,34,0,0,free,free_pool
33,1,0,34,0,0,free,free_pool
33,2,0,34,0,0,free,free_pool
33,3,0,34,0,0,free,free_pool
33,4,0,34,0,0,free,free_pool
33,5,0,34,0,0,free,free_pool
33,6,0,34,0,0,free,free_pool
33,7,0,34,0,0,free,free_pool
33,8,0,34,0,0,free,free_pool
33,9,0,34,0,0,free,free_pool
33,10,0,34,0,0,free,free_pool
33,11,0,34,0,0,free,free_pool
33,12,0,34,0,0,free,free_pool
33,13,0,34,0,0,free,free_pool
33,14,0,34,0,0,free,free_pool
33,15,0,34,0,0,free,free_pool
33,16,0,34,0,0,free,free_pool
33,17,0,34,0,0,free,free_pool
33,18,0,34,0,0,free,free_pool
33,19,0,34,0,0,free,free_pool
33,20,0,34,0,0,free,free_pool
33,21,0,34,0,0,free,free_pool
33,22,0,34,0,0,free,free_pool
33,23,0,34,0,0,free,free_pool
33,24,0,34,0,0,free,free_pool
33,25,1,34,0,1,free,free_pool
33,26,0,34,0,0,free,free_pool
33,27,0,34,0,0,free,free_pool
33,28,0,34,0,0,free,free_pool
33,29,0,34,0,0,free,free_pool
33,30,0,34,0,0,free,free_pool
33,31,0,34,0,0,free,free_pool
34,0,0,35,0,0,free,free_pool
34,1,0,35,0,0,free,free_pool
34,2,0,35,0,0,free,free_pool
34,3,0,35,0,0,free,free_pool
34,4,0,35,0,0,free,free_pool
34,5,0,35,0,0,free,free_pool
34,6,0,35,0,0,free,free_pool
34,7,0,35,0,0,free,free_pool
34,8,0,35,0,0,free,free_pool
34,9,0,35,0,0,free,free_pool
34,10,0,35,0,0,free,free_pool
34,11,0,35,0,0,free,free_pool
34,12,0,35,0,0,free,free_pool
34,13,0,35,0,0,free,free_pool
34,14,0,35,0,0,free,free_pool
34,15,0,35,0,0,free,free_pool
34,16,0,35,0,0,free,free_pool
34,17,0,35,0,0,free,free_pool
34,18,0,35,0,0,free,free_pool
34,19,0,35,0,0,free,free_pool
34,20,0,35,0,0,free,free_pool
34,21,0,35,0,0,free,free_pool
34,22,0,35,0,0,free,free_pool
34,23,0,35,0,0,free,free_pool
34,24,1,35,0,1,free,free_pool
34,25,0,35,0,0,free,free_pool
34,26,0,35,0,0,free,free_pool
34,27,0,35,0,0,free,free_pool
34,28,0,35,0,0,free,free_pool
34,29,0,35,0,0,free,free_pool
34,30,0,35,0,0,free,free_pool
34,31,0,35,0,0,free,free_pool
35,0,0,36,0,0,free,free_pool
35,1,0,36,0,0,free,free_pool
35,2,0,36,0,0,free,free_pool
35,3,0,36,0,0,free,free_pool
35,4,0,36,0,0,free,free_pool
35,5,0,36,0,0,free,free_pool
35,6,0,36,0,0,free,free_pool
35,7,0,36,0,0,free,free_pool
35,8,0,36,0,0,free,free_pool
35,9,0,36,0,0,free,free_pool
35,10,0,36,0,0,free,free_pool
35,11,0,36,0,0,free,free_pool
35,12,0,36,0,0,free,free_pool
35,13,0,36,0,0,free,free_pool
35,14,0,36,0,0,free,free_pool
35,15,0,36,0,0,free,free_pool
35,16,0,36,0,0,free,free_pool
35,17,0,36,0,0,free,free_pool
35,18,0,36,0,0,free,free_pool
35,19,0,36,0,0,free,free_pool
35,20,0,36,0,0,free,free_pool
35,21,0,36,0,0,free,free_pool
35,22,0,36,0,0,free,free_pool
35,23,1,36,0,1,free,free_pool
35,24,0,36,0,0,free,free_pool
35,25,0,36,0,0,free,free_pool
35,26,0,36,0,0,free,free_pool
35,27,0,36,0,0,free,free_pool
35,28,0,36,0,0,free,free_pool
35,29,0,36,0,0,free,free_pool
35,30,0,36,0,0,free,free_pool
35,31,0,36,0,0,free,free_pool
36,0,0,37,0,0,free,free_pool
36,1,0,37,0,0,free,free_pool
36,2,0,37,0,0,free,free_pool
36,3,0,37,0,0,free,free_pool
36,4,0,37,0,0,free,free_pool
36,5,0,37,0,0,free,free_pool
36,6,0,37,0,0,free,free_pool
36,7,0,37,0,0,free,free_pool
36,8,0,37,0,0,free,free_pool
36,9,0,37,0,0,free,free_pool
36,10,0,37,0,0,free,free_pool
36,11,0,37,0,0,free,free_pool
36,12,0,37,0,0,free,free_pool
36,13,0,37,0,0,free,free_pool
36,14,0,37,0,0,free,free_pool
36,15,0,37,0,0,free,free_pool
36,16,0,37,0,0,free,free_pool
36,17,0,37,0,0,free,free_pool
36,18,0,37,0,0,free,free_pool
36,19,0,37,0,0,free,free_pool
36,20,0,37,0,0,free,free_pool
36,21,0,37,0,0,free,free_pool
36,22,1,37,0,1,free,free_pool
36,23,0,37,0,0,free,free_pool
36,24,0,37,0,0,free,free_pool
36,25,0,37,0,0,free,free_pool
36,26,0,37,0,0,free,free_pool
36,27,0,37,0,0,free,free_pool
36,28,0,37,0,0,free,free_pool
36,29,0,37,0,0,free,free_pool
36,30,0,37,0,0,free,free_pool
36,31,0,37,0,0,free,free_pool
37,0,0,38,0,0,free,free_pool
37,1,0,38,0,0,free,free_pool
37,2,0,38,0,0,free,free_pool
37,3,0,38,0,0,free,free_pool
37,4,0,38,0,0,free,free_pool
37,5,0,38,0,0,free,free_pool
37,6,0,38,0,0,free,free_pool
37,7,0,38,0,0,free,free_pool
37,8,0,38,0,0,free,free_pool
37,9,0,38,0,0,free,free_pool
37,10,0,38,0,0,free,free_pool
37,11,0,38,0,0,free,free_pool
37,12,0,38,0,0,free,free_pool
37,13,0,38,0,0,free,free_pool
37,14,0,38,0,0,free,free_pool
37,15,0,38,0,0,free,free_pool
37,16,0,38,0,0,free,free_pool
37,17,0,38,0,0,free,free_pool
37,18,0,38,0,0,free,free_pool
37,19,0,38,0,0,free,free_pool
37,20,0,38,0,0,free,free_pool
37,21,1,38,0,1,free,free_pool
37,22,0,38,0,0,free,free_pool
37,23,0,38,0,0,free,free_pool
37,24,0,38,0,0,free,free_pool
37,25,0,38,0,0,free,free_pool
37,26,0,38,0,0,free,free_pool
37,27,0,38,0,0,free,free_pool
37,28,0,38,0,0,free,free_pool
37,29,0,38,0,0,free,free_pool
37,30,0,38,0,0,free,free_pool
37,31,0,38,0,0,free,free_pool
38,0,0,39,0,0,free,free_pool
38,1,0,39,0,0,free,free_pool
38,2,0,39,0,0,free,free_pool
38,3,0,39,0,0,free,free_pool
38,4,0,39,0,0,free,free_pool
38,5,0,39,0,0,free,free_pool
38,6,0,39,0,0,free,free_pool
38,7,0,39,0,0,free,free_pool
38,8,0,39,0,0,free,free_pool
38,9,0,39,0,0,free,free_pool
38,10,0,39,0,0,free,free_pool
38,11,0,39,0,0,free,free_pool
38,12,0,39,0,0,free,free_pool
38,13,0,39,0,0,free,free_pool
38,14,0,39,0,0,free,free_pool
38,15,0,39,0,0,free,free_pool
38,16,0,39,0,0,free,free_pool
38,17,0,39,0,0,free,free_pool
38,18,0,39,0,0,free,free_pool
38,19,0,39,0,0,free,free_pool
38,20,1,39,0,1,free,free_pool
38,21,0,39,0,0,free,free_pool
38,22,0,39,0,0,free,free_pool
38,23,0,39,0,0,free,free_pool
38,24,0,39,0,0,free,free_pool
38,25,0,39,0,0,free,free_pool
38,26,0,39,0,0,free,free_pool
38,27,0,39,0,0,free,free_pool
38,28,0,39,0,0,free,free_pool
38,29,0,39,0,0,free,free_pool
38,30,0,39,0,0,free,free_pool
38,31,0,39,0,0,free,free_pool
39,0,0,40,0,0,free,free_pool
39,1,0,40,0,0,free,free_pool
39,2,0,40,0,0,free,free_pool
39,3,0,40,0,0,free,free_pool
39,4,0,40,0,0,free,free_pool
39,5,0,40,0,0,free,free_pool
39,6,0,40,0,0,free,free_pool
39,7,0,40,0,0,free,free_pool
39,8,0,40,0,0,free,free_pool
39,9,0,40,0,0,free,free_pool
39,10,0,40,0,0,free,free_pool
39,11,0,40,0,0,free,free_pool
39,12,0,40,0,0,free,free_pool
39,13,0,40,0,0,free,free_pool
39,14,0,40,0,0,free,free_pool
39,15,0,40,0,0,free,free_pool
39,16,0,40,0,0,free,free_pool
39,17,0,40,0,0,free,free_pool
39,18,0,40,0,0,free,free_pool
39,19,1,40,0,1,free,free_pool
39,20,0,40,0,0,free,free_pool
39,21,0,40,0,0,free,free_pool
39,22,0,40,0,0,free,free_pool
39,23,0,40,0,0,free,free_pool
39,24,0,40,0,0,free,free_pool
39,25,0,40,0,0,free,free_pool
39,26,0,40,0,0,free,free_pool
39,27,0,40,0,0,free,free_pool
39,28,0,40,0,0,free,free_pool
39,29,0,40,0,0,free,free_pool
39,30,0,40,0,0,free,free_pool
39,31,0,40,0,0,free,free_pool
40,0,0,41,0,0,free,free_pool
40,1,0,41,0,0,free,free_pool
40,2,0,41,0,0,free,free_pool
40,3,0,41,0,0,free,free_pool
40,4,0,41,0,0,free,free_pool
40,5,0,41,0,0,free,free_pool
40,6,0,41,0,0,free,free_pool
40,7,0,41,0,0,free,free_pool
40,8,0,41,0,0,free,free_pool
40,9,0,41,0,0,free,free_pool
40,10,0,41,0,0,free,free_pool
40,11,0,41,0,0,free,free_pool
40,12,0,41,0,0,free,free_pool
40,13,0,41,0,0,free,free_pool
40,14,0,41,0,0,free,free_pool
40,15,0,41,0,0,free,free_pool
40,16,0,41,0,0,free,free_pool
40,17,0,41,0,0,free,free_pool
40,18,1,41,0,1,free,free_pool
40,19,0,41,0,0,free,free_pool
40,20,0,41,0,0,free,free_pool
40,21,0,41,0,0,free,free_pool
40,22,0,41,0,0,free,free_pool
40,23,0,41,0,0,free,free_pool
40,24,0,41,0,0,free,free_pool
40,25,0,41,0,0,free,free_pool
40,26,0,41,0,0,free,free_pool
40,27,0,41,0,0,free,free_pool
40,28,0,41,0,0,free,free_pool
40,29,0,41,0,0,free,free_pool
40,30,0,41,0,0,free,free_pool
40,31,0,41,0,0,free,free_pool
41,0,0,42,0,0,free,free_pool
41,1,0,42,0,0,free,free_pool
41,2,0,42,0,0,free,free_pool
41,3,0,42,0,0,free,free_pool
41,4,0,42,0,0,free,free_pool
41,5,0,42,0,0,free,free_pool
41,6,0,42,0,0,free,free_pool
41,7,0,42,0,0,free,free_pool
41,8,0,42,0,0,free,free_pool
41,9,0,42,0,0,free,free_pool
41,10,0,42,0,0,free,free_pool
41,11,0,42,0,0,free,free_pool
41,12,0,42,0,0,free,free_pool
41,13,0,42,0,0,free,free_pool
41,14,0,42,0,0,free,free_pool
41,15,0,42,0,0,free,free_pool
41,16,0,42,0,0,free,free_pool
41,17,1,42,0,1,free,free_pool
41,18,0,42,0,0,free,free_pool
41,19,0,42,0,0,free,free_pool
41,20,0,42,0,0,free,free_pool
41,21,0,42,0,0,free,free_pool
41,22,0,42,0,0,free,free_pool
41,23,0,42,0,0,free,free_pool
41,24,0,42,0,0,free,free_pool
41,25,0,42,0,0,free,free_pool
41,26,0,42,0,0,free,free_pool
41,27,0,42,0,0,free,free_pool
41,28,0,42,0,0,free,free_pool
41,29,0,42,0,0,free,free_pool
41,30,0,42,0,0,free,free_pool
41,31,0,42,0,0,free,free_pool
42,0,0,43,0,0,free,free_pool
42,1,0,43,0,0,free,free_pool
42,2,0,43,0,0,free,free_pool
42,3,0,43,0,0,free,free_pool
42,4,0,43,0,0,free,free_pool
42,5,0,43,0,0,free,free_pool
42,6,0,43,0,0,free,free_pool
42,7,0,43,0,0,free,free_pool
42,8,0,43,0,0,free,free_pool
42,9,0,43,0,0,free,free_pool
42,10,0,43,0,0,free,free_pool
42,11,0,43,0,0,free,free_pool
42,12,0,43,0,0,free,free_pool
42,13,0,43,0,0,free,free_pool
42,14,0,43,0,0,free,free_pool
42,15,0,43,0,0,free,free_pool
42,16,1,43,0,1,free,free_pool
42,17,0,43,0,0,free,free_pool
42,18,0,43,0,0,free,free_pool
42,19,0,43,0,0,free,free_pool
42,20,0,43,0,0,free,free_pool
42,21,0,43,0,0,free,free_pool
42,22,0,43,0,0,free,free_pool
42,23,0,43,0,0,free,free_pool
42,24,0,43,0,0,free,free_pool
42,25,0,43,0,0,free,free_pool
42,26,0,43,0,0,free,free_pool
42,27,0,43,0,0,free,free_pool
42,28,0,43,0,0,free,free_pool
42,29,0,43,0,0,free,free_pool
42,30,0,43,0,0,free,free_pool
42,31,0,43,0,0,free,free_pool
43,0,0,44,0,0,free,free_pool
43,1,0,44,0,0,free,free_pool
43,2,0,44,0,0,free,free_pool
43,3,0,44,0,0,free,free_pool
43,4,0,44,0,0,free,free_pool
43,5,0,44,0,0,free,free_pool
43,6,0,44,0,0,free,free_pool
43,7,0,44,0,0,free,free_pool
43,8,0,44,0,0,free,free_pool
43,9,0,44,0,0,free,free_pool
43,10,0,44,0,0,free,free_pool
43,11,0,44,0,0,free,free_pool
43,12,0,44,0,0,free,free_pool
43,13,0,44,0,0,free,free_pool
43,14,0,44,0,0,free,free_pool
43,15,1,44,0,1,free,free_pool
43,16,0,44,0,0,free,free_pool
43,17,0,44,0,0,free,free_pool
43,18,0,44,0,0,free,free_pool
43,19,0,44,0,0,free,free_pool
43,20,0,44,0,0,free,free_pool
43,21,0,44,0,0,free,free_pool
43,22,0,44,0,0,free,free_pool
43,23,0,44,0,0,free,free_pool
43,24,0,44,0,0,free,free_pool
43,25,0,44,0,0,free,free_pool
43,26,0,44,0,0,free,free_pool
43,27,0,44,0,0,free,free_pool
43,28,0,44,0,0,free,free_pool
43,29,0,44,0,0,free,free_pool
43,30,0,44,0,0,free,free_pool
43,31,0,44,0,0,free,free_pool
44,0,0,45,0,0,free,free_pool
44,1,0,45,0,0,free,free_pool
44,2,0,45,0,0,free,free_pool
44,3,0,45,0,0,free,free_pool
44,4,0,45,0,0,free,free_pool
44,5,0,45,0,0,free,free_pool
44,6,0,45,0,0,free,free_pool
44,7,0,45,0,0,free,free_pool
44,8,0,45,0,0,free,free_pool
44,9,0,45,0,0,free,free_pool
44,10,0,45,0,0,free,free_pool
44,11,0,45,0,0,free,free_pool
44,12,0,45,0,0,free,free_pool
44,13,0,45,0,0,free,free_pool
44,14,1,45,0,1,free,free_pool
44,15,0,45,0,0,free,free_pool
44,16,0,45,0,0,free,free_pool
44,17,0,45,0,0,free,free_pool
44,18,0,45,0,0,free,free_pool
44,19,0,45,0,0,free,free_pool
44,20,0,45,0,0,free,free_pool
44,21,0,45,0,0,free,free_pool
44,22,0,45,0,0,free,free_pool
44,23,0,45,0,0,free,free_pool
44,24,0,45,0,0,free,free_pool
44,25,0,45,0,0,free,free_pool
44,26,0,45,0,0,free,free_pool
44,27,0,45,0,0,free,free_pool
44,28,0,45,0,0,free,free_pool
44,29,0,45,0,0,free,free_pool
44,30,0,45,0,0,free,free_pool
44,31,0,45,0,0,free,free_pool
45,0,0,46,0,0,free,free_pool
45,1,0,46,0,0,free,free_pool
45,2,0,46,0,0,free,free_pool
45,3,0,46,0,0,free,free_pool
45,4,0,46,0,0,free,free_pool
45,5,0,46,0,0,free,free_pool
45,6,0,46,0,0,free,free_pool
45,7,0,46,0,0,free,free_pool
45,8,0,46,0,0,free,free_pool
45,9,0,46,0,0,free,free_pool
45,10,0,46,0,0,free,free_pool
45,11,0,46,0,0,free,free_pool
45,12,0,46,0,0,free,free_pool
45,13,1,46,0,1,free,free_pool
